Order ID,Order Date,Year,Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Profit Margin,Payment Mode
10174,16-04-2025,2025,Apr,Nakul Srivastava,East,Patna,Toys,Action Figure,Action Figure Dolor,1,64954,10,58458.6,6815.4,11.70%,COD
10175,28-09-2024,2024,Sep,Saanvi Vasa,East,Guwahati,Furniture,Bed,Bed Eius,1,47269,20,37815.2,3812.6,10.10%,Net Banking
10176,23-12-2023,2023,Dec,Ritvik Agarwal,North,Jaipur,Beauty,Face Cream,Face Cream Id,5,21181,15,90019.25,4561.6,5.10%,Credit Card
10177,17-06-2024,2024,Jun,Yasmin Sachdeva,North,Jaipur,Electronics,Camera,Camera At,2,40371,0,80742,17592.37,21.80%,Debit Card
10178,13-11-2024,2024,Nov,Sara Chaudry,West,Ahmedabad,Toys,Board Game,Board Game Ab,5,18936,10,85212,9790.15,11.50%,Debit Card
10179,21-10-2024,2024,Oct,Aarush Vig,East,Kolkata,Furniture,Cabinet,Cabinet A,1,44366,20,35492.8,8735.61,24.60%,UPI
10180,25-03-2025,2025,Mar,Drishya Dasgupta,West,Mumbai,Books,Biography,Biography Deserunt,1,54330,0,54330,8921.7,16.40%,UPI
10181,03-08-2024,2024,Aug,Jayan Sidhu,South,Chennai,Groceries,Oil,Oil In,4,27952,20,89446.4,11672.93,13.10%,COD
10182,02-08-2024,2024,Aug,Jivin Kaul,South,Thiruvananthapuram,Clothing,Accessories,Accessories Culpa,5,10007,0,50035,11418.45,22.80%,UPI
10183,02-12-2023,2023,Dec,Aaina Lalla,East,Ranchi,Home Decor,Lamp,Lamp Exercitationem,2,8172,0,16344,3724.06,22.80%,Net Banking
10184,27-02-2025,2025,Feb,Aayush Setty,East,Bhubaneswar,Electronics,Mobile,Mobile Magnam,5,27145,10,122152.5,24218.26,19.80%,Credit Card
10185,09-10-2024,2024,Oct,Jivin Cheema,South,Bangalore,Beauty,Perfume,Perfume Neque,4,73974,0,295896,36664.27,12.40%,Net Banking
10186,20-04-2025,2025,Apr,Ritvik Shah,North,Lucknow,Sports,Cricket Bat,Cricket Bat Delectus,4,36775,5,139745,17301.9,12.40%,Net Banking
10187,03-08-2024,2024,Aug,Samiha Halder,South,Hyderabad,Kitchen,Cookware Set,Cookware Set Minima,2,8566,15,14562.2,2893.23,19.90%,Credit Card
10188,23-06-2024,2024,Jun,Emir Subramaniam,South,Coimbatore,Toys,Puzzle,Puzzle Nulla,2,10036,0,20072,2542.42,12.70%,Net Banking
10189,04-12-2023,2023,Dec,Lakshay Kari,North,Chandigarh,Furniture,Chair,Chair Veniam,4,33969,10,122288.4,16649.69,13.60%,UPI
10190,19-10-2023,2023,Oct,Navya Vora,East,Ranchi,Clothing,Shoes,Shoes Dolores,2,29047,20,46475.2,7880.96,17.00%,Debit Card
10191,22-08-2024,2024,Aug,Prerak Chakrabarti,East,Patna,Home Decor,Wall Art,Wall Art Quidem,4,15118,15,51401.2,2930.42,5.70%,Net Banking
10192,14-05-2025,2025,May,Vedika Sane,East,Bhubaneswar,Sports,Football,Football Architecto,4,24282,10,87415.2,6313.56,7.20%,Debit Card
10193,10-10-2023,2023,Oct,Khushi Chada,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Aliquid,1,57488,20,45990.4,10796.45,23.50%,Debit Card
10194,16-08-2024,2024,Aug,Mehul Lala,West,Surat,Kitchen,Refrigerator,Refrigerator Quibusdam,1,68404,5,64983.8,10469.59,16.10%,COD
10195,02-01-2025,2025,Jan,Lagan Walla,North,Delhi,Furniture,Sofa,Sofa Voluptas,4,27157,15,92333.8,8406.91,9.10%,Net Banking
10196,24-08-2024,2024,Aug,Manikya Wali,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Nam,1,13561,0,13561,1296.86,9.60%,Debit Card
10197,17-04-2024,2024,Apr,Hunar Sastry,West,Mumbai,Furniture,Table,Table Iusto,4,72077,10,259477.2,34177.07,13.20%,Debit Card
10198,22-01-2024,2024,Jan,Tarini Talwar,West,Ahmedabad,Clothing,Accessories,Accessories Aspernatur,3,40130,5,114370.5,17660.94,15.40%,Net Banking
10199,20-06-2024,2024,Jun,Dharmajan Sampath,West,Surat,Furniture,Sofa,Sofa Dolorum,2,48439,10,87190.2,19167.89,22.00%,Net Banking
10200,30-10-2024,2024,Oct,Yakshit Tank,North,Delhi,Beauty,Face Cream,Face Cream Necessitatibus,5,50870,20,203480,18437.07,9.10%,COD
10201,11-07-2024,2024,Jul,Nishith Bora,West,Goa,Clothing,Men's Wear,Men's Wear Quia,1,73982,15,62884.7,6713.01,10.70%,Debit Card
10202,03-05-2024,2024,May,Riya Thaker,East,Bhubaneswar,Toys,Board Game,Board Game Ipsa,4,27226,20,87123.2,7321.18,8.40%,Debit Card
10203,10-02-2024,2024,Feb,Baiju Barman,North,Jaipur,Toys,Doll,Doll Soluta,2,39988,5,75977.2,11786.61,15.50%,COD
10204,06-09-2025,2025,Sep,Damini Kohli,West,Surat,Sports,Dumbbells,Dumbbells Unde,4,65084,10,234302.4,21939.1,9.40%,UPI
10205,16-05-2025,2025,May,Hansh Bali,East,Guwahati,Groceries,Rice,Rice Odit,2,32591,5,61922.9,11144.15,18.00%,UPI
10206,15-01-2025,2025,Jan,Stuvan Arora,West,Mumbai,Clothing,Kids Wear,Kids Wear Sed,3,19535,10,52744.5,5396.94,10.20%,Debit Card
10207,13-05-2024,2024,May,Devansh Bhatti,West,Mumbai,Books,Non-Fiction,Non-Fiction Occaecati,4,22065,10,79434,9292.82,11.70%,Debit Card
10208,14-09-2024,2024,Sep,Devansh Bains,West,Mumbai,Beauty,Shampoo,Shampoo Provident,2,48559,5,92262.1,6636.68,7.20%,UPI
10209,27-12-2024,2024,Dec,Dhruv Srinivasan,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minus,3,47479,0,142437,13234.4,9.30%,Credit Card
10210,24-12-2023,2023,Dec,Chirag Grewal,East,Ranchi,Electronics,Headphones,Headphones Similique,3,62485,5,178082.25,27415.31,15.40%,Net Banking
10211,16-03-2024,2024,Mar,Kimaya Mallick,West,Mumbai,Groceries,Spices,Spices Incidunt,5,18762,5,89119.5,6850.32,7.70%,Credit Card
10212,06-05-2024,2024,May,Purab Boase,South,Bangalore,Electronics,Headphones,Headphones Maiores,5,76126,10,342567,48726.33,14.20%,COD
10213,20-03-2025,2025,Mar,Ritvik Suri,West,Surat,Clothing,Women's Wear,Women's Wear Iste,2,60550,10,108990,22383.22,20.50%,Debit Card
10214,11-01-2024,2024,Jan,Samarth Sibal,South,Chennai,Groceries,Oil,Oil Sunt,3,42839,5,122091.15,30284.02,24.80%,COD
10215,03-03-2024,2024,Mar,Ranbir Randhawa,South,Bangalore,Furniture,Sofa,Sofa Vel,4,21265,0,85060,4989.48,5.90%,Net Banking
10216,17-07-2025,2025,Jul,Pihu Srinivasan,South,Bangalore,Furniture,Bed,Bed Architecto,3,50927,15,129863.85,11599.47,8.90%,UPI
10217,08-03-2025,2025,Mar,Hunar Mand,East,Patna,Books,Fiction,Fiction Dolorem,4,29195,15,99263,7993.99,8.10%,UPI
10218,01-12-2024,2024,Dec,Fateh Shroff,North,Delhi,Sports,Tennis Racket,Tennis Racket Rem,5,39970,20,159880,13769.85,8.60%,Net Banking
10219,07-03-2025,2025,Mar,Piya Korpal,North,Jaipur,Electronics,Headphones,Headphones Recusandae,4,19169,10,69008.4,15768.95,22.90%,UPI
10220,22-11-2024,2024,Nov,Dishani Ranganathan,South,Coimbatore,Toys,RC Car,RC Car Quam,3,12676,15,32323.8,4419.76,13.70%,UPI
10221,10-01-2025,2025,Jan,Raunak Krishnamurthy,West,Pune,Beauty,Shampoo,Shampoo Rem,4,16526,15,56188.4,9406.6,16.70%,Debit Card
10222,03-03-2024,2024,Mar,Devansh Karnik,South,Coimbatore,Furniture,Chair,Chair Sint,4,4135,15,14059,765.58,5.40%,Debit Card
10223,02-10-2024,2024,Oct,Misha Setty,West,Ahmedabad,Beauty,Lipstick,Lipstick Atque,2,22859,5,43432.1,8765.28,20.20%,Credit Card
10224,04-09-2025,2025,Sep,Hridaan Karnik,West,Pune,Books,Non-Fiction,Non-Fiction Porro,2,77443,15,131653.1,24358.19,18.50%,Net Banking
10225,12-11-2023,2023,Nov,Jayesh Kalita,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder Aperiam,3,70729,0,212187,12130.56,5.70%,UPI
10226,14-05-2024,2024,May,Madhav Jaggi,West,Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Placeat,5,57741,0,288705,70358.14,24.40%,Net Banking
10227,18-07-2024,2024,Jul,Priyansh Gour,North,Chandigarh,Groceries,Rice,Rice Ullam,5,65635,10,295357.5,58308.1,19.70%,COD
10228,03-09-2025,2025,Sep,Shray Dugar,North,Jaipur,Groceries,Spices,Spices Cum,3,17427,10,47052.9,10506.97,22.30%,Net Banking
10229,04-05-2024,2024,May,Rhea Ratti,South,Coimbatore,Clothing,Accessories,Accessories Est,5,41707,10,187681.5,30495.34,16.20%,Net Banking
10230,07-08-2024,2024,Aug,Akarsh Kala,West,Goa,Kitchen,Cookware Set,Cookware Set Nihil,3,12925,20,31020,2254.01,7.30%,Net Banking
10231,06-11-2024,2024,Nov,Neysa Kothari,East,Ranchi,Sports,Cricket Bat,Cricket Bat Ex,4,28451,20,91043.2,17254.47,19.00%,UPI
10232,16-02-2024,2024,Feb,Shaan Seth,North,Amritsar,Home Decor,Wall Art,Wall Art Earum,1,46500,20,37200,7575.46,20.40%,UPI
10233,28-11-2024,2024,Nov,Adira Dar,South,Coimbatore,Home Decor,Clock,Clock Optio,4,73548,20,235353.6,32457.28,13.80%,UPI
10234,14-08-2025,2025,Aug,Mehul Bose,East,Bhubaneswar,Home Decor,Clock,Clock Maiores,3,51697,5,147336.45,21418.07,14.50%,COD
10235,17-07-2025,2025,Jul,Reyansh Mahajan,East,Guwahati,Groceries,Sugar,Sugar Iusto,1,39944,15,33952.4,7336.34,21.60%,Debit Card
10236,04-02-2025,2025,Feb,Dhruv Bhattacharyya,West,Surat,Beauty,Shampoo,Shampoo Libero,4,18454,20,59052.8,3756.64,6.40%,Debit Card
10237,14-12-2024,2024,Dec,Advika Ramakrishnan,South,Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,30222,0,60444,5067.9,8.40%,Net Banking
10238,01-02-2024,2024,Feb,Eshani Anand,South,Bangalore,Books,Biography,Biography Deleniti,5,7034,15,29894.5,7348.88,24.60%,COD
10239,15-07-2025,2025,Jul,Vardaniya Borra,East,Guwahati,Electronics,Headphones,Headphones Doloribus,5,57335,20,229340,28515.03,12.40%,Net Banking
10240,26-10-2024,2024,Oct,Misha Batra,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Delectus,4,9093,10,32734.8,4322.02,13.20%,COD
10241,30-10-2023,2023,Oct,Vaibhav Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Sint,2,34565,15,58760.5,13789.31,23.50%,Credit Card
10242,29-12-2023,2023,Dec,Kimaya Vala,South,Coimbatore,Home Decor,Wall Art,Wall Art Tenetur,5,52040,0,260200,18189.62,7.00%,COD
10243,13-02-2025,2025,Feb,Onkar Verma,East,Kolkata,Electronics,Camera,Camera Minus,2,53365,20,85384,15861.81,18.60%,Debit Card
10244,19-09-2024,2024,Sep,Shanaya Bhat,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,4,15498,0,61992,5890.9,9.50%,Credit Card
10245,30-10-2023,2023,Oct,Pihu Varghese,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,1,3128,15,2658.8,362.44,13.60%,UPI
10246,31-03-2024,2024,Mar,Zain Sen,South,Bangalore,Clothing,Men's Wear,Men's Wear Ex,5,23664,15,100572,22121.16,22.00%,COD
10247,24-02-2025,2025,Feb,Suhana Ganguly,South,Thiruvananthapuram,Groceries,Spices,Spices Pariatur,2,28416,10,51148.8,5324.04,10.40%,Net Banking
10248,18-03-2025,2025,Mar,Manjari Mangal,East,Bhubaneswar,Furniture,Cabinet,Cabinet Nisi,1,59778,15,50811.3,8498.57,16.70%,Debit Card
10249,13-06-2024,2024,Jun,Yasmin Sekhon,East,Ranchi,Electronics,Smartwatch,Smartwatch Tempore,4,31095,15,105723,22061.05,20.90%,Debit Card
10250,18-10-2023,2023,Oct,Faiyaz Issac,East,Kolkata,Furniture,Table,Table Deserunt,2,50258,15,85438.6,10418.46,12.20%,UPI
10251,24-09-2024,2024,Sep,Darshit Hans,West,Pune,Home Decor,Clock,Clock Perferendis,2,60360,5,114684,11743.67,10.20%,Credit Card
10252,02-03-2024,2024,Mar,Charvi Shenoy,North,Lucknow,Toys,Doll,Doll Assumenda,2,63148,5,119981.2,23234.02,19.40%,COD
10253,21-05-2024,2024,May,Khushi Bhalla,South,Hyderabad,Clothing,Men's Wear,Men's Wear Aliquid,5,57913,0,289565,61458.27,21.20%,COD
10254,16-01-2025,2025,Jan,Samarth Biswas,West,Goa,Clothing,Women's Wear,Women's Wear Totam,2,58276,10,104896.8,17061.36,16.30%,COD
10255,07-11-2023,2023,Nov,Badal Mangal,East,Ranchi,Home Decor,Cushion,Cushion Ipsum,5,6472,10,29124,7277.61,25.00%,Debit Card
10256,12-01-2025,2025,Jan,Nirvi Keer,North,Amritsar,Electronics,Headphones,Headphones Deleniti,3,3517,5,10023.45,1456.11,14.50%,UPI
10257,28-03-2024,2024,Mar,Gatik Comar,West,Pune,Groceries,Spices,Spices Reiciendis,3,7479,20,17949.6,2704.4,15.10%,Net Banking
10258,21-10-2024,2024,Oct,Hazel Hayre,North,Jaipur,Home Decor,Vase,Vase Laboriosam,5,72191,10,324859.5,53183.45,16.40%,Credit Card
10259,15-12-2024,2024,Dec,Ritvik Mangat,North,Chandigarh,Clothing,Accessories,Accessories Iure,1,59846,5,56853.7,9759.16,17.20%,COD
10260,03-06-2024,2024,Jun,Damini Kapur,South,Bangalore,Clothing,Women's Wear,Women's Wear Officia,1,59828,5,56836.6,8325.15,14.60%,Net Banking
10261,30-08-2025,2025,Aug,Tushar Devan,South,Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,27785,0,55570,6793.55,12.20%,UPI
10262,25-10-2024,2024,Oct,Rohan Iyengar,East,Patna,Sports,Yoga Mat,Yoga Mat Quibusdam,3,24823,10,67022.1,14626.79,21.80%,COD
10263,22-11-2023,2023,Nov,Bhavin Tara,North,Jaipur,Toys,Action Figure,Action Figure Beatae,3,50511,10,136379.7,20913.92,15.30%,COD
10264,05-02-2024,2024,Feb,Drishya Mangal,South,Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,39061,20,124995.2,30886.7,24.70%,Credit Card
10265,07-03-2024,2024,Mar,Divyansh Bhavsar,East,Kolkata,Kitchen,Cookware Set,Cookware Set Ut,5,30115,10,135517.5,8531.85,6.30%,UPI
10266,26-10-2024,2024,Oct,Anay Warrior,East,Guwahati,Books,Fiction,Fiction Aliquid,1,43894,20,35115.2,4820.48,13.70%,UPI
10267,05-02-2025,2025,Feb,Khushi Taneja,East,Bhubaneswar,Toys,RC Car,RC Car Ipsum,3,33800,5,96330,11891.6,12.30%,Net Banking
10268,27-03-2025,2025,Mar,Siya Chandra,North,Chandigarh,Kitchen,Microwave,Microwave Eius,2,9711,10,17479.8,2640.87,15.10%,Credit Card
10269,20-02-2025,2025,Feb,Taran Vig,South,Chennai,Toys,Doll,Doll Eius,5,57388,20,229552,51151.3,22.30%,UPI
10270,09-06-2024,2024,Jun,Nitya Gopal,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Consequuntur,4,27669,20,88540.8,16698.92,18.90%,Net Banking
10271,29-09-2024,2024,Sep,Dishani Chaudhry,East,Ranchi,Electronics,Laptop,Laptop Ipsam,2,63300,0,126600,16591.78,13.10%,Debit Card
10272,02-09-2025,2025,Sep,Advika Grover,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Neque,4,32197,10,115909.2,27119.3,23.40%,Credit Card
10273,27-08-2024,2024,Aug,Suhana Rastogi,East,Bhubaneswar,Toys,RC Car,RC Car Et,4,25239,15,85812.6,9112.69,10.60%,Debit Card
10274,16-02-2024,2024,Feb,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,47304,15,160833.6,35806.38,22.30%,Credit Card
10275,16-04-2025,2025,Apr,Rhea Basak,East,Kolkata,Sports,Football,Football Temporibus,2,19112,10,34401.6,6928.02,20.10%,Debit Card
10276,14-04-2024,2024,Apr,Anya Sha,South,Coimbatore,Electronics,Mobile,Mobile Laudantium,5,890,20,3560,448.45,12.60%,UPI
10277,10-04-2024,2024,Apr,Alia Ravi,North,Lucknow,Beauty,Foundation,Foundation Doloremque,4,62321,5,236819.8,40372.4,17.00%,COD
10278,22-04-2025,2025,Apr,Tarini Shukla,West,Surat,Clothing,Women's Wear,Women's Wear Consequuntur,5,31545,5,149838.75,36850.09,24.60%,Credit Card
10279,27-09-2024,2024,Sep,Aarush Kaur,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Debitis,1,77022,5,73170.9,10033.02,13.70%,COD
10280,06-02-2024,2024,Feb,Uthkarsh Dara,East,Guwahati,Groceries,Oil,Oil Sit,5,31480,10,141660,22581.15,15.90%,Debit Card
10281,17-08-2025,2025,Aug,Samiha Dutta,East,Patna,Sports,Dumbbells,Dumbbells Assumenda,3,77903,15,198652.65,24667.96,12.40%,UPI
10282,25-08-2024,2024,Aug,Mahika Divan,East,Ranchi,Sports,Football,Football Distinctio,4,43141,10,155307.6,29994.41,19.30%,COD
10283,30-06-2025,2025,Jun,Vidur Sharaf,East,Patna,Toys,Board Game,Board Game A,2,41901,5,79611.9,8137.53,10.20%,Debit Card
10284,10-05-2025,2025,May,Purab Seshadri,South,Bangalore,Beauty,Foundation,Foundation Necessitatibus,5,74119,10,333535.5,29686.68,8.90%,Credit Card
10285,05-08-2025,2025,Aug,Vanya Sur,South,Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,45039,0,45039,5713.33,12.70%,Net Banking
10286,14-02-2024,2024,Feb,Rati Goyal,West,Mumbai,Kitchen,Microwave,Microwave Ea,3,23107,10,62388.9,14441.15,23.10%,Credit Card
10287,23-07-2025,2025,Jul,Anay Goswami,North,Jaipur,Electronics,Mobile,Mobile Beatae,1,19031,5,18079.45,3429.94,19.00%,Credit Card
10288,09-03-2025,2025,Mar,Anika Deol,East,Patna,Home Decor,Vase,Vase Exercitationem,5,6383,5,30319.25,6663.92,22.00%,COD
10289,30-03-2024,2024,Mar,Sahil Saxena,North,Jaipur,Electronics,Camera,Camera Quasi,4,19136,10,68889.6,11105.93,16.10%,Debit Card
10290,23-06-2025,2025,Jun,Rhea Rajagopalan,West,Ahmedabad,Electronics,Camera,Camera Atque,1,24046,20,19236.8,1484.91,7.70%,Net Banking
10291,20-04-2025,2025,Apr,Zaina Bassi,South,Coimbatore,Beauty,Shampoo,Shampoo Nulla,5,52962,15,225088.5,19501.98,8.70%,Credit Card
10292,16-07-2024,2024,Jul,Ishita Shroff,South,Bangalore,Furniture,Sofa,Sofa Dolorum,4,697,20,2230.4,407.92,18.30%,Credit Card
10293,16-10-2023,2023,Oct,Kabir Dubey,West,Goa,Beauty,Foundation,Foundation Officia,4,64428,0,257712,26012.11,10.10%,Net Banking
10294,10-05-2025,2025,May,Zoya Gera,South,Hyderabad,Beauty,Shampoo,Shampoo Saepe,1,15196,5,14436.2,906.84,6.30%,COD
10295,05-11-2023,2023,Nov,Shalv Lad,North,Delhi,Furniture,Chair,Chair Assumenda,2,78645,5,149425.5,16809.48,11.20%,Debit Card
10296,03-06-2024,2024,Jun,Kaira Sinha,South,Bangalore,Clothing,Accessories,Accessories Perspiciatis,4,66392,0,265568,59731.79,22.50%,UPI
10297,09-06-2024,2024,Jun,Aaina Gala,East,Patna,Home Decor,Lamp,Lamp Ex,3,53780,5,153273,15727.77,10.30%,Net Banking
10298,17-09-2025,2025,Sep,Pari Vohra,North,Lucknow,Books,Fiction,Fiction Rem,5,27298,15,116016.5,26646.97,23.00%,Credit Card
10299,03-01-2024,2024,Jan,Lagan Kala,South,Thiruvananthapuram,Books,Textbook,Textbook Alias,1,72532,5,68905.4,5338.34,7.70%,Net Banking
10300,14-09-2024,2024,Sep,Keya Borah,North,Lucknow,Electronics,Camera,Camera Placeat,5,32758,5,155600.5,33651.01,21.60%,Net Banking
10301,29-08-2024,2024,Aug,Hiran Balakrishnan,West,Mumbai,Electronics,Headphones,Headphones Rerum,1,50673,0,50673,6174.29,12.20%,COD
10302,01-04-2025,2025,Apr,Heer Lal,East,Kolkata,Beauty,Foundation,Foundation Molestias,3,51988,5,148165.8,28610.94,19.30%,UPI
10303,13-05-2024,2024,May,Stuvan Hayer,North,Chandigarh,Furniture,Bed,Bed Optio,5,50808,20,203232,18444.62,9.10%,Debit Card
10304,18-10-2024,2024,Oct,Mishti Lata,West,Pune,Sports,Dumbbells,Dumbbells Dolorem,1,60395,10,54355.5,8805.24,16.20%,UPI
10305,31-08-2025,2025,Aug,Vedika Shetty,South,Chennai,Kitchen,Cookware Set,Cookware Set Eligendi,4,18577,0,74308,9828.04,13.20%,UPI
10306,26-03-2024,2024,Mar,Shalv Ahluwalia,North,Lucknow,Toys,RC Car,RC Car Nobis,5,42091,15,178886.75,33710.88,18.80%,Net Banking
10307,05-11-2023,2023,Nov,Rania Bawa,East,Guwahati,Home Decor,Vase,Vase Quisquam,2,48342,10,87015.6,8010.29,9.20%,Net Banking
10308,27-05-2024,2024,May,Piya Yadav,North,Chandigarh,Furniture,Sofa,Sofa Temporibus,5,14484,10,65178,14017.38,21.50%,UPI
10309,11-06-2025,2025,Jun,Emir Doctor,South,Chennai,Beauty,Shampoo,Shampoo Commodi,3,75112,0,225336,41756.57,18.50%,UPI
10310,13-09-2024,2024,Sep,Tiya Bedi,North,Delhi,Furniture,Bed,Bed Aspernatur,1,61423,5,58351.85,7117.79,12.20%,Net Banking
10311,17-07-2024,2024,Jul,Lavanya Cherian,South,Coimbatore,Toys,Board Game,Board Game Consectetur,5,68955,5,327536.25,66432.74,20.30%,Net Banking
10312,13-04-2025,2025,Apr,Nirvi Vyas,East,Ranchi,Home Decor,Vase,Vase A,2,54662,20,87459.2,6642.63,7.60%,Debit Card
10313,06-12-2023,2023,Dec,Alia Bandi,East,Ranchi,Toys,Puzzle,Puzzle Veniam,1,25673,0,25673,5287.23,20.60%,Net Banking
10314,09-01-2025,2025,Jan,Adira Dhingra,North,Delhi,Beauty,Perfume,Perfume Mollitia,5,70511,0,352555,50630.69,14.40%,COD
10315,25-05-2024,2024,May,Saira Chacko,North,Jaipur,Books,Comics,Comics Reprehenderit,5,27101,10,121954.5,16875.23,13.80%,UPI
10316,27-12-2023,2023,Dec,Biju Handa,East,Kolkata,Electronics,Headphones,Headphones Perferendis,4,58124,15,197621.6,24989.09,12.60%,Debit Card
10317,11-05-2024,2024,May,Badal Sanghvi,South,Bangalore,Toys,Action Figure,Action Figure Ipsum,4,76344,10,274838.4,62452.3,22.70%,UPI
10318,01-06-2025,2025,Jun,Manikya Sur,West,Pune,Sports,Cricket Bat,Cricket Bat Accusamus,3,79811,5,227461.35,38212.89,16.80%,Net Banking
10319,27-10-2024,2024,Oct,Ritvik Sankar,West,Surat,Groceries,Wheat,Wheat Repellendus,3,47051,10,127037.7,28041.84,22.10%,Credit Card
10320,26-05-2025,2025,May,Gokul Kari,North,Delhi,Groceries,Wheat,Wheat Facere,1,79212,0,79212,6199.67,7.80%,Credit Card
10321,22-01-2024,2024,Jan,Veer Sood,North,Chandigarh,Furniture,Chair,Chair Odit,3,27980,15,71349,15172.76,21.30%,Debit Card
10322,25-02-2025,2025,Feb,Nitya Mani,West,Goa,Electronics,Mobile,Mobile Mollitia,2,33835,15,57519.5,7514.18,13.10%,UPI
10323,18-03-2024,2024,Mar,Mamooty Jhaveri,West,Pune,Kitchen,Refrigerator,Refrigerator Unde,2,55696,15,94683.2,11283.19,11.90%,COD
10324,21-02-2025,2025,Feb,Abram Gera,West,Mumbai,Electronics,Mobile,Mobile Asperiores,4,67835,0,271340,43514.49,16.00%,UPI
10325,10-07-2024,2024,Jul,Aniruddh Batra,East,Guwahati,Home Decor,Cushion,Cushion Earum,4,37394,20,119660.8,26431.65,22.10%,Net Banking
10326,10-07-2025,2025,Jul,Navya Balakrishnan,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Maxime,4,40507,5,153926.6,19586.78,12.70%,COD
10327,12-11-2023,2023,Nov,Vedika Suri,East,Patna,Kitchen,Microwave,Microwave Quia,2,5015,0,10030,1721.21,17.20%,Net Banking
10328,19-09-2024,2024,Sep,Taran Ganesan,South,Hyderabad,Clothing,Men's Wear,Men's Wear Debitis,4,58878,20,188409.6,41098.05,21.80%,Credit Card
10329,24-11-2024,2024,Nov,Dhanuk Ramachandran,North,Chandigarh,Clothing,Kids Wear,Kids Wear Pariatur,1,5141,0,5141,929.63,18.10%,Debit Card
10330,16-10-2024,2024,Oct,Tarini Walia,South,Bangalore,Sports,Dumbbells,Dumbbells Ab,1,7226,10,6503.4,1113.73,17.10%,Credit Card
10331,25-10-2024,2024,Oct,Ira Walia,West,Surat,Electronics,Laptop,Laptop Tempore,5,27669,0,138345,18153.21,13.10%,UPI
10332,08-03-2024,2024,Mar,Fateh Dhar,South,Thiruvananthapuram,Groceries,Wheat,Wheat Itaque,3,43125,10,116437.5,20639.6,17.70%,Credit Card
10333,23-03-2024,2024,Mar,Indrajit Kaul,North,Jaipur,Books,Fiction,Fiction Sunt,5,54056,10,243252,34303.11,14.10%,COD
10334,22-11-2023,2023,Nov,Krish Ahuja,South,Hyderabad,Beauty,Face Cream,Face Cream Doloribus,2,21407,15,36391.9,6661.9,18.30%,Credit Card
10335,01-06-2025,2025,Jun,Mohanlal Dyal,West,Goa,Furniture,Cabinet,Cabinet Iusto,4,26792,0,107168,8763.99,8.20%,Net Banking
10336,26-08-2025,2025,Aug,Jivin Bobal,South,Thiruvananthapuram,Furniture,Sofa,Sofa Occaecati,1,17266,5,16402.7,1077.72,6.60%,Debit Card
10337,21-11-2023,2023,Nov,Prisha Dhillon,South,Bangalore,Electronics,Mobile,Mobile Quo,4,28866,15,98144.4,12724.88,13.00%,UPI
10338,19-07-2024,2024,Jul,Veer Goel,East,Bhubaneswar,Groceries,Sugar,Sugar Est,2,72768,15,123705.6,15183.16,12.30%,Credit Card
10339,08-10-2023,2023,Oct,Hunar Ganesan,West,Surat,Furniture,Chair,Chair Ipsum,5,44620,0,223100,17960.38,8.10%,Net Banking
10340,27-07-2024,2024,Jul,Hrishita Lata,East,Guwahati,Books,Comics,Comics Unde,4,39237,5,149100.6,21260.28,14.30%,Credit Card
10341,18-05-2024,2024,May,Mishti Bhagat,East,Kolkata,Furniture,Chair,Chair Voluptatum,5,28761,15,122234.25,21318.01,17.40%,Credit Card
10342,27-08-2024,2024,Aug,Dharmajan Goel,East,Bhubaneswar,Sports,Football,Football Fugiat,3,28696,20,68870.4,11659.91,16.90%,UPI
10343,16-10-2023,2023,Oct,Taimur Bumb,East,Bhubaneswar,Kitchen,Mixer Grinder,Mixer Grinder Labore,3,13698,20,32875.2,5197.07,15.80%,Debit Card
10344,19-10-2024,2024,Oct,Divij Bose,West,Ahmedabad,Kitchen,Juicer,Juicer Officia,1,67733,5,64346.35,11812.56,18.40%,UPI
10345,21-08-2025,2025,Aug,Biju Vig,South,Bangalore,Sports,Yoga Mat,Yoga Mat Aliquid,5,22546,5,107093.5,24660.13,23.00%,Net Banking
10346,02-02-2025,2025,Feb,Dhruv Bhalla,West,Mumbai,Clothing,Kids Wear,Kids Wear Labore,3,72254,15,184247.7,45928.61,24.90%,COD
